

 Females then males 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
1981,7,"NTWL.C",2,0,1,-1,-1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
1982,7,"NTWL.C",2,0,1,-1,-1,2,4,3,0,0,0,0,0,0.1708,0.2764,0,0.5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1708,0.2764,0,0.5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,"NTWL.C",2,0,1,-1,-1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,"NTWL.C",2,0,1,-1,-1,3,15,5,0,0,0,0,0,0,0,0,0.0652,0.0836,0.0652,0.1488,0.0566,0,0.1218,0,0.0836,0.1488,0,0.0566,0,0.0566,0,0,0,0,0,0.0566,0,0,0,0,0,0,0.0566,0,0,0,0,0,0,0,0,0.0652,0.0836,0.0652,0.1488,0.0566,0,0.1218,0,0.0836,0.1488,0,0.0566,0,0.0566,0,0,0,0,0,0.0566,0,0,0,0,0,0,0.0566
2002,7,"NTWL.C",2,0,1,-1,-1,3,10,4,0,0,0,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"NTWL.O",2,0,1,-1,-1,1,13,3,0,0,0,0,0,0.0769,0.1538,0.0769,0,0.3846,0.1538,0.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769,0.1538,0.0769,0,0.3846,0.1538,0.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,7,"NTWL.O",2,0,1,-1,-1,4,67,13,0,0,0,0,0.0132,0.0397,0.0546,0.1504,0.0541,0.1759,0.0338,0.0349,0.0678,0.1381,0.0233,0.0103,0.0765,0.0103,0,0.0103,0,0.0351,0.0308,0.0103,0,0,0.0103,0,0.0103,0,0,0,0,0,0.0103,0,0,0,0,0.0132,0.0397,0.0546,0.1504,0.0541,0.1759,0.0338,0.0349,0.0678,0.1381,0.0233,0.0103,0.0765,0.0103,0,0.0103,0,0.0351,0.0308,0.0103,0,0,0.0103,0,0.0103,0,0,0,0,0,0.0103
2001,7,"NTWL.O",2,0,1,-1,-1,4,16,6,0,0,0,0,0.1398,0.0668,0,0.2467,0.1834,0.1233,0.06,0,0.1201,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1398,0.0668,0,0.2467,0.1834,0.1233,0.06,0,0.1201,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"NTWL.O",2,0,1,-1,-1,4,7,5,0,0,0,0,0,0.0988,0,0,0,0,0,0.043,0.043,0,0.4076,0.2038,0,0,0,0.2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988,0,0,0,0,0,0.043,0.043,0,0.4076,0.2038,0,0,0,0.2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,"NTWL.O",2,0,1,-1,-1,3,5,4,0,0,0,0,0.3105,0.1735,0,0.3426,0.1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3105,0.1735,0,0.3426,0.1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,"NTWL.O",2,0,1,-1,-1,5,6,6,0,0,0,0.8507,0,0,0.0553,0.0417,0,0.0266,0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8507,0,0,0.0553,0.0417,0,0.0266,0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"NTWL.W",2,0,1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"NTWL.W",2,0,1,-1,-1,2,7,3,0,0,0,0,0,0,0.1433,0,0.1426,0.1433,0,0.1426,0,0.1433,0,0,0,0,0,0,0.1426,0,0,0,0,0,0,0,0.1426,0,0,0,0,0,0,0,0,0,0,0,0,0.1433,0,0.1426,0.1433,0,0.1426,0,0.1433,0,0,0,0,0,0,0.1426,0,0,0,0,0,0,0,0.1426,0,0,0,0,0,0
1980,7,"TWL.C",2,0,1,-1,-1,54,148,74,0,0,0,0,0.0171,0.0573,0.0498,0.0767,0.1035,0.051,0.0637,0.1148,0.049,0.0805,0.0348,0.0492,0.011,0.0553,0.0286,0.0197,0.0564,0,0,0.0123,0.0069,0.0135,0,0.0097,0,0,0.0097,0.0097,0,0,0.0197,0,0,0,0,0.0171,0.0573,0.0498,0.0767,0.1035,0.051,0.0637,0.1148,0.049,0.0805,0.0348,0.0492,0.011,0.0553,0.0286,0.0197,0.0564,0,0,0.0123,0.0069,0.0135,0,0.0097,0,0,0.0097,0.0097,0,0,0.0197
1981,7,"TWL.C",2,0,1,-1,-1,38,78,49,0,0,0,0,0.028,0.0189,0.0406,0.1261,0.1574,0.0485,0.0596,0.0731,0.158,0.0801,0.0759,0.0258,0,0.0162,0,0.0266,0.0189,0,0.0136,0,0,0.0157,0,0,0,0,0,0.0091,0,0,0.0077,0,0,0,0,0.028,0.0189,0.0406,0.1261,0.1574,0.0485,0.0596,0.0731,0.158,0.0801,0.0759,0.0258,0,0.0162,0,0.0266,0.0189,0,0.0136,0,0,0.0157,0,0,0,0,0,0.0091,0,0,0.0077
1982,7,"TWL.C",2,0,1,-1,-1,45,119,61,0,0.0132,0,0,0.0098,0.0864,0.0399,0.088,0.0936,0.1968,0.0778,0.0849,0.0217,0.0335,0.0132,0.0263,0.0132,0.0263,0.0084,0.0402,0.0263,0.0347,0.0263,0,0,0,0.0132,0,0,0,0,0.0132,0,0,0.0132,0,0.0132,0,0,0.0098,0.0864,0.0399,0.088,0.0936,0.1968,0.0778,0.0849,0.0217,0.0335,0.0132,0.0263,0.0132,0.0263,0.0084,0.0402,0.0263,0.0347,0.0263,0,0,0,0.0132,0,0,0,0,0.0132,0,0,0.0132
1983,7,"TWL.C",2,0,1,-1,-1,97,221,127,0,0,0,0,0.0323,0.0173,0.1194,0.0898,0.139,0.0859,0.129,0.0434,0.0454,0.0282,0.0313,0.036,0.0316,0.0058,0.0173,0.0255,0.0173,0.0058,0.0115,0.0115,0.0124,0.0058,0,0.0058,0.0058,0,0,0.0058,0,0.0058,0.0358,0,0,0,0,0.0323,0.0173,0.1194,0.0898,0.139,0.0859,0.129,0.0434,0.0454,0.0282,0.0313,0.036,0.0316,0.0058,0.0173,0.0255,0.0173,0.0058,0.0115,0.0115,0.0124,0.0058,0,0.0058,0.0058,0,0,0.0058,0,0.0058,0.0358
1984,7,"TWL.C",2,0,1,-1,-1,59,184,84,0,0,0.0015,0.0126,0.0207,0.0553,0.0753,0.1254,0.0887,0.0761,0.1295,0.0852,0.0137,0.0068,0.0441,0.0273,0.0342,0.0205,0.0012,0.0068,0,0.0068,0.0205,0,0.0137,0.0137,0.0068,0.0205,0.0273,0.0012,0.0068,0.0137,0.0068,0.0083,0.0286,0,0,0.0015,0.0126,0.0207,0.0553,0.0753,0.1254,0.0887,0.0761,0.1295,0.0852,0.0137,0.0068,0.0441,0.0273,0.0342,0.0205,0.0012,0.0068,0,0.0068,0.0205,0,0.0137,0.0137,0.0068,0.0205,0.0273,0.0012,0.0068,0.0137,0.0068,0.0083,0.0286
1985,7,"TWL.C",2,0,1,-1,-1,65,229,97,0,0,0,0,0.0117,0.02,0.0918,0.0845,0.183,0.1373,0.121,0.0517,0.0494,0.0188,0.0058,0.024,0.0246,0.0175,0,0.0021,0.0093,0.0058,0.013,0.0292,0.0234,0.0058,0.0234,0.0058,0,0.0175,0,0,0,0.0058,0.0175,0,0,0,0,0.0117,0.02,0.0918,0.0845,0.183,0.1373,0.121,0.0517,0.0494,0.0188,0.0058,0.024,0.0246,0.0175,0,0.0021,0.0093,0.0058,0.013,0.0292,0.0234,0.0058,0.0234,0.0058,0,0.0175,0,0,0,0.0058,0.0175
1987,7,"TWL.C",2,0,1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,"TWL.C",2,0,1,-1,-1,1,11,3,0,0,0,0,0,0,0,0.0916,0.1832,0,0.2711,0.1813,0.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916,0.1832,0,0.2711,0.1813,0.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"TWL.C",2,0,1,-1,-1,6,40,12,0,0,0,0,0,0.0944,0.0917,0.1223,0.0501,0.1444,0.1599,0.1079,0.1372,0.0093,0.0241,0,0.0093,0,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255,0,0,0,0,0,0.0944,0.0917,0.1223,0.0501,0.1444,0.1599,0.1079,0.1372,0.0093,0.0241,0,0.0093,0,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255
2003,7,"TWL.C",2,0,1,-1,-1,4,11,6,0,0,0,0,0,0,0,0.1192,0.1192,0.4545,0,0.0596,0.2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192,0.1192,0.4545,0,0.0596,0.2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.C",2,0,1,-1,-1,3,3,3,0,0,0,0,0,0,0.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,"TWL.C",2,0,1,-1,-1,4,25,7,0,0,0,0,0,0.1049,0.0839,0.063,0.021,0.1842,0.1002,0.2424,0.1002,0,0,0,0,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049,0.0839,0.063,0.021,0.1842,0.1002,0.2424,0.1002,0,0,0,0,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,"TWL.C",2,0,1,-1,-1,4,18,6,0.0517,0,0,0,0,0,0,0.1034,0.3046,0.0517,0.1034,0.0747,0.0517,0.1552,0.0517,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0,0,0,0,0,0,0.1034,0.3046,0.0517,0.1034,0.0747,0.0517,0.1552,0.0517,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,"TWL.C",2,0,1,-1,-1,2,13,4,0,0,0,0,0.0992,0.119,0.0198,0,0.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992,0.119,0.0198,0,0.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,"TWL.C",2,0,1,-1,-1,2,16,4,0,0,0,0,0,0,0.125,0.125,0.3125,0.0625,0.0625,0.1875,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.3125,0.0625,0.0625,0.1875,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7,"TWL.O",2,0,1,-1,-1,9,260,45,0,0,0,0,0,8e-04,0.0015,0.0294,0.0091,0.0098,0.0263,0.0539,0.0208,0.0361,0.035,0.0552,0.0853,0.0401,0.0884,0.0784,0.0477,0.0289,0.0637,0.0426,0.0449,0.0278,0.0203,0.0029,0.0174,0.0225,0.0235,0.0129,0.023,0.0023,0.0495,0,0,0,0,0,8e-04,0.0015,0.0294,0.0091,0.0098,0.0263,0.0539,0.0208,0.0361,0.035,0.0552,0.0853,0.0401,0.0884,0.0784,0.0477,0.0289,0.0637,0.0426,0.0449,0.0278,0.0203,0.0029,0.0174,0.0225,0.0235,0.0129,0.023,0.0023,0.0495
1981,7,"TWL.O",2,0,1,-1,-1,7,270,44,0,0,0,0,0,0,0,0,0.0042,0.0236,0.01,0.0439,0.0506,0.0957,0.0473,0.0481,0.0918,0.0784,0.0919,0.0535,0.0223,0.0903,0.067,0.0352,0.0121,0.0157,0.0086,0.0078,6e-04,0.0172,0.0325,0.0037,0.0026,0.0021,0.0433,0,0,0,0,0,0,0,0,0.0042,0.0236,0.01,0.0439,0.0506,0.0957,0.0473,0.0481,0.0918,0.0784,0.0919,0.0535,0.0223,0.0903,0.067,0.0352,0.0121,0.0157,0.0086,0.0078,6e-04,0.0172,0.0325,0.0037,0.0026,0.0021,0.0433
1982,7,"TWL.O",2,0,1,-1,-1,14,301,56,0,0,0,0,0,0,7e-04,0.0055,0.0143,0.0296,0.0343,0.0549,0.0428,0.0485,0.0362,0.0242,0.0337,0.0212,0.0721,0.0559,0.0816,0.038,0.031,0.0292,0.0438,0.0168,0.0261,0.0287,0.0068,0.0216,0.0119,0.001,0.02,0.0234,0.1459,0,0,0,0,0,0,7e-04,0.0055,0.0143,0.0296,0.0343,0.0549,0.0428,0.0485,0.0362,0.0242,0.0337,0.0212,0.0721,0.0559,0.0816,0.038,0.031,0.0292,0.0438,0.0168,0.0261,0.0287,0.0068,0.0216,0.0119,0.001,0.02,0.0234,0.1459
1983,7,"TWL.O",2,0,1,-1,-1,29,1636,205,0,0,0,0,0.0012,0.0085,0.0318,0.0723,0.0958,0.095,0.0455,0.0425,0.0466,0.0553,0.037,0.0245,0.0251,0.0289,0.0215,0.0372,0.029,0.0348,0.0277,0.0221,0.0169,0.015,0.0174,0.0111,0.0169,0.0146,0.0179,0.0125,0.0104,0.0073,0.0776,0,0,0,0,0.0012,0.0085,0.0318,0.0723,0.0958,0.095,0.0455,0.0425,0.0466,0.0553,0.037,0.0245,0.0251,0.0289,0.0215,0.0372,0.029,0.0348,0.0277,0.0221,0.0169,0.015,0.0174,0.0111,0.0169,0.0146,0.0179,0.0125,0.0104,0.0073,0.0776
1984,7,"TWL.O",2,0,1,-1,-1,19,1125,134,0,0,0,4e-04,9e-04,0.0133,0.0234,0.0441,0.0901,0.0882,0.0704,0.0462,0.043,0.0325,0.049,0.0396,0.0217,0.0115,0.0167,0.0237,0.0366,0.0362,0.0294,0.0234,0.0298,0.0176,0.0218,0.0155,0.0079,0.015,0.0077,0.0172,0.0135,0.0177,0.096,0,0,0,4e-04,9e-04,0.0133,0.0234,0.0441,0.0901,0.0882,0.0704,0.0462,0.043,0.0325,0.049,0.0396,0.0217,0.0115,0.0167,0.0237,0.0366,0.0362,0.0294,0.0234,0.0298,0.0176,0.0218,0.0155,0.0079,0.015,0.0077,0.0172,0.0135,0.0177,0.096
1985,7,"TWL.O",2,0,1,-1,-1,24,696,120,0,0,0,0,0.0026,0.0107,0.0555,0.0885,0.1334,0.1126,0.0808,0.0599,0.0408,0.0286,0.0353,0.0299,0.0184,0.0159,0.0128,0.0039,0.021,0.0179,0.0125,0.0108,0.0184,0.0109,0.0135,0.0172,0.0137,0.0183,0.005,0.0045,0.0041,0.0071,0.0956,0,0,0,0,0.0026,0.0107,0.0555,0.0885,0.1334,0.1126,0.0808,0.0599,0.0408,0.0286,0.0353,0.0299,0.0184,0.0159,0.0128,0.0039,0.021,0.0179,0.0125,0.0108,0.0184,0.0109,0.0135,0.0172,0.0137,0.0183,0.005,0.0045,0.0041,0.0071,0.0956
1986,7,"TWL.O",2,0,1,-1,-1,16,461,80,0,0,0,0.0062,0.023,0.0326,0.0643,0.1392,0.107,0.1269,0.0821,0.0865,0.0252,0.034,0.0098,0.0095,0.0181,0.0101,0.0131,0.0061,0.0037,0.0116,0.0399,0.0079,0.0291,0.0119,0,0.0093,0.0193,0.0052,0.0028,0.011,0.0025,0.006,0.0459,0,0,0,0.0062,0.023,0.0326,0.0643,0.1392,0.107,0.1269,0.0821,0.0865,0.0252,0.034,0.0098,0.0095,0.0181,0.0101,0.0131,0.0061,0.0037,0.0116,0.0399,0.0079,0.0291,0.0119,0,0.0093,0.0193,0.0052,0.0028,0.011,0.0025,0.006,0.0459
1987,7,"TWL.O",2,0,1,-1,-1,29,793,138,0,0,0,0,9e-04,0.0097,0.0305,0.1248,0.1572,0.1187,0.1663,0.101,0.0525,0.0399,0.0277,0.017,0.0041,0.0134,0.0198,0,0.0045,0.0074,0.0094,0.0142,0.009,0.0081,0.0124,0.0065,6e-04,0.0072,2e-04,0.0025,1e-04,0,0.0344,0,0,0,0,9e-04,0.0097,0.0305,0.1248,0.1572,0.1187,0.1663,0.101,0.0525,0.0399,0.0277,0.017,0.0041,0.0134,0.0198,0,0.0045,0.0074,0.0094,0.0142,0.009,0.0081,0.0124,0.0065,6e-04,0.0072,2e-04,0.0025,1e-04,0,0.0344
1988,7,"TWL.O",2,0,1,-1,-1,16,237,49,0,0,0,0,0.0033,0.0102,0.0586,0.0772,0.1497,0.1233,0.0953,0.0806,0.085,0.0419,0.0161,0,0.0118,0.0206,0.0118,0,0,0.0149,0.0118,0.0059,0.0029,0.0366,0.0055,0.0091,0.0059,0.0163,0,0.0104,0.0177,0.0118,0.0657,0,0,0,0,0.0033,0.0102,0.0586,0.0772,0.1497,0.1233,0.0953,0.0806,0.085,0.0419,0.0161,0,0.0118,0.0206,0.0118,0,0,0.0149,0.0118,0.0059,0.0029,0.0366,0.0055,0.0091,0.0059,0.0163,0,0.0104,0.0177,0.0118,0.0657
1989,7,"TWL.O",2,0,1,-1,-1,23,566,101,0,0,0,0,5e-04,0.012,0.0356,0.0677,0.0835,0.1483,0.1055,0.0769,0.0696,0.0391,0.0254,0.0215,0.0072,0.0256,0.0112,0.0207,0.014,0.0052,0.0089,0.0143,0.0098,0.0131,0.0146,0.0302,0.012,0.0135,0.0137,0.004,0.013,0.0066,0.0768,0,0,0,0,5e-04,0.012,0.0356,0.0677,0.0835,0.1483,0.1055,0.0769,0.0696,0.0391,0.0254,0.0215,0.0072,0.0256,0.0112,0.0207,0.014,0.0052,0.0089,0.0143,0.0098,0.0131,0.0146,0.0302,0.012,0.0135,0.0137,0.004,0.013,0.0066,0.0768
1990,7,"TWL.O",2,0,1,-1,-1,20,524,92,0,0,0,0,0.0046,0.0062,0.0412,0.0625,0.1089,0.1305,0.1486,0.1353,0.0868,0.054,0.0347,0.018,0.0254,0.0092,0.019,0.0135,0.0057,0.0057,0.0049,0.0091,0.0017,0.002,0.0044,0.0078,0.0121,0.0012,4e-04,0.003,0.0015,8e-04,0.0412,0,0,0,0,0.0046,0.0062,0.0412,0.0625,0.1089,0.1305,0.1486,0.1353,0.0868,0.054,0.0347,0.018,0.0254,0.0092,0.019,0.0135,0.0057,0.0057,0.0049,0.0091,0.0017,0.002,0.0044,0.0078,0.0121,0.0012,4e-04,0.003,0.0015,8e-04,0.0412
1991,7,"TWL.O",2,0,1,-1,-1,22,449,84,0,0,0,0.003,0.0114,0.0328,0.0591,0.1138,0.1385,0.1444,0.11,0.0804,0.0361,0.0437,0.0325,0.0102,0.0101,0.0196,0.0067,0.023,0,0.0106,0.0095,0.0129,0.005,6e-04,0.0102,0.0049,0.0101,0.0095,0.0073,0.0135,0.0055,0.0034,0.0214,0,0,0,0.003,0.0114,0.0328,0.0591,0.1138,0.1385,0.1444,0.11,0.0804,0.0361,0.0437,0.0325,0.0102,0.0101,0.0196,0.0067,0.023,0,0.0106,0.0095,0.0129,0.005,6e-04,0.0102,0.0049,0.0101,0.0095,0.0073,0.0135,0.0055,0.0034,0.0214
1992,7,"TWL.O",2,0,1,-1,-1,32,722,132,0,0,0,0,0.0056,0.0387,0.0834,0.1008,0.1565,0.1184,0.0836,0.0669,0.0593,0.0419,0.0261,0.0291,0.0104,0.0197,0.0118,0.0094,0.0094,0.0106,0.0119,0.0041,0.0077,0.0097,0.0048,0.0013,0.0091,0.0132,0.006,4e-04,0.0071,3e-04,0.0429,0,0,0,0,0.0056,0.0387,0.0834,0.1008,0.1565,0.1184,0.0836,0.0669,0.0593,0.0419,0.0261,0.0291,0.0104,0.0197,0.0118,0.0094,0.0094,0.0106,0.0119,0.0041,0.0077,0.0097,0.0048,0.0013,0.0091,0.0132,0.006,4e-04,0.0071,3e-04,0.0429
1993,7,"TWL.O",2,0,1,-1,-1,22,559,99,0,0,0,1e-04,0.0063,0.0173,0.0605,0.1468,0.1431,0.1405,0.091,0.0567,0.0461,0.0542,0.025,0.039,0.0167,0.0214,0.0111,0.0129,0.0134,0.0152,0.024,0.0102,0.0093,7e-04,4e-04,0.0038,0.0041,0.0044,0.0059,0.0045,0,0.0049,0.0106,0,0,0,1e-04,0.0063,0.0173,0.0605,0.1468,0.1431,0.1405,0.091,0.0567,0.0461,0.0542,0.025,0.039,0.0167,0.0214,0.0111,0.0129,0.0134,0.0152,0.024,0.0102,0.0093,7e-04,4e-04,0.0038,0.0041,0.0044,0.0059,0.0045,0,0.0049,0.0106
1994,7,"TWL.O",2,0,1,-1,-1,4,131,22,0,0,0,0.0022,0,0.0136,0.036,0.1288,0.1357,0.1533,0.0415,0.0332,0.1216,0.0478,0.0462,0.0069,0.0564,0.0124,0.0124,0,0.0124,0,0,0.0069,0.0124,0.0124,0.0069,0,0.0124,0,0.0247,0.0247,0,0.0124,0.0269,0,0,0,0.0022,0,0.0136,0.036,0.1288,0.1357,0.1533,0.0415,0.0332,0.1216,0.0478,0.0462,0.0069,0.0564,0.0124,0.0124,0,0.0124,0,0,0.0069,0.0124,0.0124,0.0069,0,0.0124,0,0.0247,0.0247,0,0.0124,0.0269
1995,7,"TWL.O",2,0,1,-1,-1,14,440,75,0,0,0,0,0.0197,0.0838,0.1298,0.1591,0.1377,0.1284,0.1337,0.0455,0.0374,0.0151,0.0154,0.0091,0.0192,0.0228,0.0137,0,0.0138,0,7e-04,4e-04,0.0027,0.001,0.001,0,0,0,0,0.0013,4e-04,0,0.0083,0,0,0,0,0.0197,0.0838,0.1298,0.1591,0.1377,0.1284,0.1337,0.0455,0.0374,0.0151,0.0154,0.0091,0.0192,0.0228,0.0137,0,0.0138,0,7e-04,4e-04,0.0027,0.001,0.001,0,0,0,0,0.0013,4e-04,0,0.0083
1996,7,"TWL.O",2,0,1,-1,-1,18,560,95,0,0,0,4e-04,0.0216,0.056,0.1022,0.1205,0.0978,0.1167,0.1029,0.0755,0.0384,0.0176,0.027,0.0166,0.0299,0.0015,0.0175,0.0169,0.0088,0.0334,0.0087,0.0024,0.0044,0.0044,0,0.0097,0.0102,0,0.0044,0,0.0111,0.0044,0.0392,0,0,0,4e-04,0.0216,0.056,0.1022,0.1205,0.0978,0.1167,0.1029,0.0755,0.0384,0.0176,0.027,0.0166,0.0299,0.0015,0.0175,0.0169,0.0088,0.0334,0.0087,0.0024,0.0044,0.0044,0,0.0097,0.0102,0,0.0044,0,0.0111,0.0044,0.0392
1997,7,"TWL.O",2,0,1,-1,-1,28,911,154,0,0,0,0.0014,3e-04,0.0207,0.0728,0.1114,0.168,0.1607,0.1328,0.1279,0.061,0.0271,0.0248,0.0138,0.01,0.0027,0.0087,0.0037,0.0054,0.0022,0.0043,0.0079,0,0.0021,0,6e-04,0.0052,0.0042,0,0,8e-04,0.002,0.0175,0,0,0,0.0014,3e-04,0.0207,0.0728,0.1114,0.168,0.1607,0.1328,0.1279,0.061,0.0271,0.0248,0.0138,0.01,0.0027,0.0087,0.0037,0.0054,0.0022,0.0043,0.0079,0,0.0021,0,6e-04,0.0052,0.0042,0,0,8e-04,0.002,0.0175
1998,7,"TWL.O",2,0,1,-1,-1,28,855,146,0,0,3e-04,0,0.0061,0.0268,0.0729,0.121,0.1355,0.1275,0.1142,0.0834,0.0664,0.0456,0.0312,0.0242,0.0141,0.0149,0.0152,0.0076,0.0026,0.0059,0.0139,0.0068,0.0063,0.0018,9e-04,0.0033,0.0017,0.0018,0.0014,0.0032,0.0014,0.003,0.0391,0,0,3e-04,0,0.0061,0.0268,0.0729,0.121,0.1355,0.1275,0.1142,0.0834,0.0664,0.0456,0.0312,0.0242,0.0141,0.0149,0.0152,0.0076,0.0026,0.0059,0.0139,0.0068,0.0063,0.0018,9e-04,0.0033,0.0017,0.0018,0.0014,0.0032,0.0014,0.003,0.0391
1999,7,"TWL.O",2,0,1,-1,-1,28,776,135,0,0,0,0.0023,0.0091,0.0195,0.0511,0.1211,0.1125,0.1043,0.1203,0.0936,0.0591,0.0935,0.0378,0.0365,0.0155,0.0143,0.0148,0.0201,0.0132,0.0043,0.0098,0.0071,0.0037,0.0079,0,0,0.0069,0.0028,0,0,0,3e-04,0.0185,0,0,0,0.0023,0.0091,0.0195,0.0511,0.1211,0.1125,0.1043,0.1203,0.0936,0.0591,0.0935,0.0378,0.0365,0.0155,0.0143,0.0148,0.0201,0.0132,0.0043,0.0098,0.0071,0.0037,0.0079,0,0,0.0069,0.0028,0,0,0,3e-04,0.0185
2000,7,"TWL.O",2,0,1,-1,-1,16,267,53,0,0,0,0.0053,0.0478,0.1008,0.1319,0.1512,0.1279,0.1226,0.0837,0.0862,0.0425,0.0338,0.0104,0.0163,0.0099,0.003,0.0065,0.0061,0.0028,0,0,0.0058,0,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0.0478,0.1008,0.1319,0.1512,0.1279,0.1226,0.0837,0.0862,0.0425,0.0338,0.0104,0.0163,0.0099,0.003,0.0065,0.0061,0.0028,0,0,0.0058,0,0.0057,0,0,0,0,0,0,0,0,0
